Star,Title_cn,Title_en
4星,巴肯寺,Phnom Bakheng
4星,红钢琴酒吧,The Red Piano
4星,吴哥通王城,Angkor Thom
4星,巴芳寺,Baphuon
4星,崩密列,Beng Mealea
4星,吴哥寺,Angkor Wat
3星,巴戎寺,Bayon Temple
3星,空中宫殿,Phimeanakas
3星,战象平台,Terrace of the Elephants
3星,托玛侬神庙,Thommanon
4星,老市场,Old Market(Psar Chaa)
4星,巴肯寺,Phnom Bakheng
4星,红钢琴酒吧,The Red Piano
4星,吴哥通王城,Angkor Thom
4星,巴芳寺,Baphuon
4星,崩密列,Beng Mealea
4星,东湄本寺,Eastern Mebon
4星,吴哥寺,Angkor Wat
4星,东湄本寺,Eastern Mebon
3星,洛雷寺,Lolei
4星,茶胶寺,Ta Keo
4星,Lucky Mall,Lucky Mall
3星,战象平台,Terrace of the Elephants
5星,崩密列,Beng Mealea
3星,吴哥棕榈餐厅,Angkor Palm Restaurant
3星,暹粒-吴哥国际机场,Siem Reap International Airport/Angkor International Airport
4星,蓝色南瓜,The Blue Pumpkin
4星,酒吧街,Pub Street
3星,首尔泡菜体验馆,
5星,三八线（韩国）,The 38th Parallel
4星,青瓦台,Cheong Wa Dae
3星,清溪川,Cheonggyecheon Stream
4星,景福宫,Gyeongbokgung Palace
4星,岚山,Arashiyama
4星,伏见稻荷大社,
4星,伏见稻荷大社,
3星,金阁寺,Kinkakuji Temple
4星,京都二条城,Nijo Castle
4星,通天阁,Tsutenkaku
4星,大阪城天守阁,Osaka Castle Tower
4星,大阪难波机场快线站,Osaka City Air Terminal
4星,Minami (Namba),Minami (Namba)
5星,大阪海游馆,Osaka Aquarium Kaiyukan
4星,皮皮岛,Ko Phi Phi
4星,普吉岛大佛,Phuket Big Buddha
4星,查龙寺,Wat Chalong Temple
4星,芭东海滩,Patong Beach
5星,卡塔海滩,Kata Beach
4星,卡塔塔尼佳乐瑞酒店,The Galleri by Katathani
3星,皇帝岛,Ko Racha Yai
4星,曼谷野生动物园,Safari World
4星,蛋岛,Koh Khai
5星,普吉岛海豚馆,Dolphins Bay Phuket
4星,希拉兰纳酒店,Siralanna Hotel
5星,皇帝岛,Ko Racha Yai
5星,拉查岛瑞阿布瑞度假酒店,Racha Island Resort (Rayaburi)
5星,卡伦海滩,Karon Beach
5星,普吉镇,Phuket Town
4星,卡马拉海滩皇朝度假酒店,Sunwing Resort - Kamala Beach
4星,太平洋旅馆,Pacific Inn
4星,海丰大酒店,Seafest Hotel
3星,大理古城,
2星,双廊,
4星,洱海,
2星,海舌生态公园,
4星,大理水云花间海景度假酒店,
4星,浅草寺,Senso-ji Temple
4星,鸣沙山,
4星,兰州花儿国际青年旅舍,
4星,心斋桥,Shinsaibashi
4星,大阪城公园,Osaka Castle Park
4星,清水寺,Kiyomizu-dera Temple
4星,衹园,Gion
4星,忍野八海,Oshino Hakkai
4星,平和公园,Heiwa Park
4星,秋叶原,Akihabara
4星,浅草仲见世商业街,
4星,皇居,Imperial Palace
4星,荣购物街区,Sakae
4星,关西国际机场,Kansai International Airport
4星,布施仪式,Alms Giving Ceremony
4星,关西瀑布,Kuang Si Waterfall
4星,萨拉香科欧酒店,Sala Xangkeo Hotel
3星,雅丹国家地质公园,
4星,察尔汗盐湖,
4星,茶卡盐湖,
4星,马三洋芋片,
4星,香通寺,Golden City Temple
4星,万荣,Vang Vieng
4星,琅勃拉邦夜市,Luang Prabang Night Market
4星,洋人街,Sisavangvong Road
4星,琅勃拉邦,Luang Prabang Library
4星,坦普坎溶洞,Tham Pou Kham
4星,布施仪式,Alms Giving Ceremony
4星,普西山,Mount. Phu Si
4星,湄南河,Chao Phraya River
4星,乍都乍周末市场,Chatuchak Weekend Market
4星,夜间水上市场,
4星,曼谷河畔夜市,Asiatique The Riverfront
4星,安帕瓦水上市场,Amphawa Floating Market
4星,拉萨德门觅堂客栈,
3星,长城酒店,Hotel The Great Wall
3星,巴德岗杜巴广场,Bhaktapur Durbar Square
3星,大昭寺,
3星,奇特旺国家森林公园,Chitwan Nationality Park
3星,忙蜂酒吧,busy bee
4星,动力滑翔伞飞行活动,
3星,世界和平塔,World Peace Pagoda
3星,费瓦湖,Phewa Lake
3星,帕坦杜巴广场,Patan Durbar Square
3星,库玛丽神庙,Kumari Temple
3星,加德满都杜巴广场,Hanuman Dhoka
3星,苏瓦扬布佛塔,Swayambhunath Temple
3星,Himali Kitchen,Himali Kitchen
3星,布达拉宫,པོ་ཏ་ལ
4星,血池地狱,Chinoike Jigoku
5星,西溪花间堂茴香餐厅,
5星,信号山公园,
5星,小倩倩馄饨,
5星,花石楼,
5星,春风十里咖啡馆,
3星,青岛奥林匹克帆船中心,
5星,开海红岛海鲜虾水饺(江西路店),
5星,石榴亭韩国料理店(河南路店),
5星,青岛天主教堂,
5星,鱼山路,
5星,德国监狱旧址博物馆,
4星,爸爸笑特色烤牛肉店,
5星,青岛第二中学分校,
5星,王姐烧烤,
5星,来之顺海鲜菜馆,
5星,小鱼山公园,
5星,康有为故居,
5星,第二海水浴场,
5星,八大关景区,
4星,高铁左营站,
4星,台北桥地铁站,
4星,五番坑,
4星,阿妹茶楼,
5星,护理长的店,
4星,九份念真情民宿(Red house),Red house
4星,多桑的店,Dosun B&B
4星,菁桐老街,
4星,十分瀑布,
4星,十分老街,Shifen Old Street
4星,十分车站,
4星,瑞芳火车站,
4星,刘家饭团,
4星,台北象山,Elephant Mountain
4星,百八鱼场(士林店),
5星,松山机场,Matsuyama Airport
4星,统一梦时代购物中心,
4星,高雄旗津贝壳馆,
4星,旗津半岛,
4星,日星铸字行,
4星,驳二艺术特区,The Pier-2 Art Center
5星,爱的物语民宿,
4星,101大楼,Taipei 101
4星,高雄旗津贝壳馆,
4星,旗津斗六冰城,
4星,万二小吃,
5星,琉球929,
4星,金峰鲁肉饭,
4星,打狗英国领事馆,The British Consulate at Takow
4星,西门星辰大饭店,Ximen Citizen Hotel
4星,糖村蛋糕台北101店,
4星,中正纪念堂,Chiang Kai-Shek Memorial Hall
4星,碧港良居商旅（西子湾）,Watermark Hotel - Shi-Hzuwan
4星,老天禄卤味,
4星,白色森林(white house),white forre
4星,西门町,
4星,西子湾风景区,
4星,鸭肉扁(中华路店),
4星,月亮公交车,
4星,日星铸字行,
4星,驳二艺术特区,The Pier-2 Art Center
4星,打狗英国领事馆,The British Consulate at Takow
5星,捷运美丽岛站光之穹顶,The Dome of Light
5星,琉球929,
4星,小琉球,Xiao Liu Qiu
4星,西门星辰大饭店,Ximen Citizen Hotel
4星,金城町石叠道,Shrikinjocho Stone-Path Road
4星,冲绳那霸机场,Naha Airport
5星,古宇利岛,Kouri Island
3星,冲绳奥特莱斯购物中心,Outlet Mall ASHIBINAA
3星,冲绳DFS百货,DFS Gallery Okinawa
4星,大海之友,Sea Friend
3星,御菓子御殿(恩纳店),Okashigoten
5星,那霸购物广场,Naha Main Place
3星,上海浦东国际机场,Shanghai Pudong International Airport
3星,冲绳县立博物馆·美术馆,Okinawa Prefectural Museum & Art Museum
5星,自由花园酒店,Libre Garden Hotel
5星,渡嘉敷岛,Tokashiki-jima
4星,那覇市第一牧志公设市场,Nahashidaiichimakishikousetsuichiba
4星,那霸国际通商业街,Kokusaidori
3星,冲绳首里城公园,Shurijo Castle Park
5星,冲绳美丽海水族馆,Okinawa Churaumi Aquarium
3星,万座毛,Cape Manza
5星,大国药妆(新都心店),
4星,备瀨福木林道,Bise no Fukugi Tree Road
4星,和风亭,Wafuutei
4星,冲绳海洋博览会纪念公园,Okinawa Memorial Park Ocean Expo Park
4星,Tomarin,Tomarin
4星,阿波连海滩,
4星,円覚寺跡,
3星,武汉凯莱熙酒店,Kailaixi Hotel
3星,武汉东湖书院酒店,
4星,Metekhi Church,Metekhi Church
5星,纳里卡拉城堡酒店,Citadel Narikala Hotel
4星,特索瓦萨家庭公寓,Tsovasar Family Rest Complex
5星,埃里温巴黎酒店,Paris Hotel Yerevan
3星,新疆国际大巴扎,
4星,美丽大地快餐,
4星,圣三一教堂,Tbilisi Sameba Cathedral
4星,母亲堡垒,Narikala Castle
4星,美丽大地快餐,
4星,圣三一教堂,Tbilisi Sameba Cathedral
4星,母亲堡垒,Narikala Castle
4星,Dadiani Palaces Museum,Dadiani Palaces Museum
4星,Vardzia,Vardzia
4星,Ananuri城堡,
5星,马迭尔冷饮厅,
5星,哈尔滨麦凯乐旺·江南酒店式公寓,Maikai Lewang Jiangnan Apartment Hotel
4星,老昌春饼(索菲亚店),
5星,圣索菲亚大教堂,
5星,中央大街步行街,
3星,东方饺子王(中央大街店),
5星,东北虎林园,Heilongjiang Amur Tiger Park
4星,太阳岛风景区,
5星,老厨家(文政街店),
4星,老道外,
4星,商委红肠,
4星,开封灌汤包子铺,
4星,塔道斯西餐厅,
5星,松花江,
5星,泰安观止温泉会馆,Onsen Papawaqa
4星,台南剑桥大饭店,Cambridge Tainan Hotel
4星,垦丁迦南美地-海景花园民宿,Canaan B&B Kenting
5星,花莲回音谷森林民宿,Echo Valley Forest Hostel
4星,九重町客棧,Chiu Chunt Dint B&B
4星,松山文创园,Songshan Cultural and Creative Park
5星,郭元益(公馆门市店),
4星,大黑松小两口,
5星,台北故宫博物院,Taipei's National Palace Museum
5星,糖村蛋糕台北101店,
5星,鼎泰丰(101店),Din Tai Fung (101 Branch)
5星,龙山寺,Longshan Temple
5星,剥皮寮老街,Bopiliao Historic Block
4星,路思义教堂,TheLuceChapel
5星,餐旅本铺,
4星,高铁苗栗站,
5星,千寿司,
5星,诚品书店(台北信义店),
5星,台中站,Taichung Station
5星,东海大学,Tunghai University
4星,安平树屋咖啡,
4星,开拓史料蜡像馆,
4星,朱玖莹故居,
5星,花园夜市,
5星,阿美芭乐,
4星,台南火车站,
5星,新乌日火车站,
4星,纸箱王(东山路店),
5星,台中站,Taichung Station
5星,东海大学,Tunghai University
5星,东海乳品小栈,
5星,玛莉果汁吧,
5星,龙磐公园,
4星,台湾最南点,SouthernPoint
4星,垦丁南湾,
5星,"辉哥生鱼片(整修中,暂停营业)",
5星,度小月担仔面(台南本铺老店),
4星,赤崁楼大士殿,FortProvintia
4星,安平古堡,AnpingFort
5星,池上便當,
4星,船帆石,
5星,垦丁大街/垦丁大街夜市,Kending Street
3星,大玉食堂,
4星,Havaianas,Havaianas
4星,砂岛生态保护区,
4星,鹅銮鼻公园,Ngoluanpi Park
4星,太鲁阁公园,Taroko National Park
4星,清水断崖,Ch'ing-shui Cliff
4星,七星潭,
4星,贺川寿司屋,
5星,自强夜市(2015年11月结束营业),
4星,北港春捲,
5星,猴硐,Houtong Village
4星,赖阿婆芋圆,
4星,阿珠雪在烧,
4星,福山宫,
4星,花莲车站,
4星,西门红楼,RedHouse
4星,红楼创意市集,
4星,四四南村,
4星,四四南村,
4星,台北市立动物园,Taipei Zoo
5星,猫空缆车,
4星,金华国贸景澜大饭店,Narada Hotel
4星,神仙居酒店,
5星,Market Square,Market Square
4星,切斯特酒店&餐厅,Chesters Hotel & Restaurant
4星,咖喱村酒店,Curry Village
4星,拉斯维加斯纽约赌场酒店,New York New York Hotel & Casino Las Vegas
4星,The View Hotel,The View Hotel
4星,马蹄湾,Horseshoe Bend
5星,联合广场,Union Square
4星,米高梅国际度假村,Mgm Grand
4星,贝拉吉奥度假村,Bellagio
4星,凯撒宫赌场度假酒店,Caesars Palace Hotel & Casino
4星,威尼斯人度假赌场酒店,The Venetian Resort-Hotel-Casino
4星,高塔酒店,Stratosphere Hotel & Casino
3星,赫斯特城堡,Hearst Castle
4星,圣西蒙,San Simon
4星,鸟岛,Bird Island
4星,安徒生博物馆,Hans Christian Andersen Museum
4星,丹麦村,Solvang
4星,圣巴巴拉,Santa Barbara
4星,美国艺术宫,Palace of Fine Arts
4星,Lefty’s at Pier 39,PIER 39
4星,安徒生博物馆,Hans Christian Andersen Museum
4星,丹麦村,Solvang
4星,圣巴巴拉,Santa Barbara
3星,好莱坞环球影城,Universal Studios Hollywood
4星,格里菲斯公园,Griffith Park
4星,Lefty’s at Pier 39,PIER 39
3星,九曲花街,Lombard Street
4星,阿拉莫广场,Alamo Square
3星,波浪谷,The Wave
4星,美国66号公路,Route 66
3星,大峡谷国家公园,Grand Canyon National Park
3星,胡佛水坝,Hoover Dam
4星,百乐宫音乐喷泉表演,Bellagio's Fountain Show
4星,石中剑酒店,Ronn Lucas at the Excalibur Hotel
4星,优胜美地国家公园,Yosemite National Park
4星,特纳亚湖,Tenaya Lake
4星,死亡谷国家公园,Death Valley National Park
4星,锡安国家公园,Zion National Park
4星,斯坦福大学,Stanford University
4星,拉斯维加斯永利酒店自助餐,Wynn Buffet Las Vegas
4星,卡马里奥奥特莱斯,Camarillo Premium Outlets
4星,McWay Falls,McWay Falls
5星,圣巴巴拉老教堂,Old Mission Santa Barbara
5星,圣巴巴拉县法院,Santa Barbara County Office
3星,祖玛海滩,Zuma Beach
4星,Pigeon Point Light Station,Pigeon Point Light Station
5星,West Cliff Drive,West Cliff Drive
3星,Twin Lakes State Beach,Twin Lakes State Beach
4星,17英里路,17 Mile Drive
5星,Del Monte Center,Del Monte Shopping Center
4星,Point Sur Lightstation,Point Sur Lightstation
4星,罗伯斯角州立保护区,Point Lobos State Natural Reserve
4星,阿拉莫广场,Alamo Square
3星,九曲花街,Lombard Street
4星,Lefty’s at Pier 39,PIER 39
4星,美国艺术宫,Palace of Fine Arts
3星,金门大桥,Golden Gate Bridge
4星,一号公路,California Route 1
3星,比克斯比河大桥,Bixby Creek Bridge
4星,卡梅尔小镇,Carmeltown
4星,拉斯维加斯永利酒店自助餐,Wynn Buffet Las Vegas
4星,盖蒂中心,The Getty Center
4星,格里菲斯公园,Griffith Park
3星,好莱坞环球影城,Universal Studios Hollywood
4星,圣巴巴拉,Santa Barbara
4星,丹麦村,Solvang
4星,安徒生博物馆,Hans Christian Andersen Museum
4星,紫色沙滩,Pfeiffer Beach
4星,大苏尔,Big sur
4星,卡梅尔小镇,Carmeltown
3星,比克斯比河大桥,Bixby Creek Bridge
4星,一号公路,California Route 1
3星,金门大桥,Golden Gate Bridge
4星,美国艺术宫,Palace of Fine Arts
5星,巴肯寺,Phnom Bakheng
4星,冲浪者天堂,Surfers Paradise
4星,海港城奥特莱斯购物中心,Harbour Town OUTLETS
4星,岩石区假日市集,The Rocks Market
4星,东湄本寺,Eastern Mebon
5星,塔逊,Ta Som
4星,班提色玛寺,Banteay Samre
4星,女王宫,Banteay Srei
4星,巴戎寺,Bayon Temple
4星,巴芳寺,Baphuon
5星,圣剑寺,Preah Khan
4星,皇家浴池,Srah Srang
4星,东湄本寺,Eastern Mebon
4星,龙蟠水池,Neak Pean
5星,塔逊,Ta Som
4星,电车餐厅,The Colonial Tramcar Restaurant
4星,维多利亚市场,Queen Victoria Market
4星,皇家拱廊,Royal Arcade
4星,悉尼鱼市场,Sydney Fish Market
4星,悉尼水族馆,Sydney Aquarium
4星,悉尼歌剧院,Sydney Opera House
4星,Pancakes On The Rocks - Darling Harbour,Pancakes On The Rocks - Darling Harbour
5星,周日夜市,Sunday Night Market Walking Street - Tha Pae Gate
4星,后海村,
4星,乌苏镇,
4星,抚远县,
4星,北极村,
4星,北红村,
4星,大兴安岭五·六火灾纪念馆,
4星,黑龙江第一湾,
4星,蜈支洲岛,
4星,漠河黑龙江,
4星,北极圣诞村滑雪场,
4星,北陲哨所,
4星,乌苏里浅滩,
4星,腾飞广场,
3星,漠河古莲机场,
4星,斯姆哈纳,
4星,阿拉尔金草滩,
3星,塔什库尔干镇,
4星,卡拉库里湖,
4星,北极圣诞村,
4星,斯塔万格圣维桑万德耶姆酒店,Stavanger St Svithun Vandrerhjem
4星,內德拉瓦特舒纳宾馆,Guesthouse Nedra-Vatnshorn
1星,霍芬小屋,
5星,雷克雅未克中心公寓酒店,Downtown Reykjavík Apartments
4星,喇荣五明佛学院,Larong Wuming's Buddhist College
3星,莱克Vik宾馆,Like Vik Guesthouse
4星,鱼市场,Fish Market
3星,列治文夜市,Richmond Night Marker
4星,格兰维尔岛公共市场,Granville Island Public Market
4星,玛琳湖,Maligne Lake
4星,双杰克湖,Two Jack Lake
5星,梦莲湖,Moraine Lake
4星,班夫国家公园,Banff National Park
4星,优鹤国家公园,Yoho National Park
4星,贾斯珀镇,Jasper Town
4星,伍德贝瑞名牌折扣购物中心,Woodbury Common Premium Outlets
4星,穆莱哈桑广场,Moulay Hassan Square
5星,中心酒店,Hotel Central
5星,舍拉废墟,
3星,巴布波路德,BabBouJeloud
4星,贝壳海滩,La Concha Beach
4星,法兰克福大教堂,FrankfurtCathedral
4星,渣滓洞,
4星,周公馆,
4星,歌乐山烈士陵园,
2星,戴笠公馆旧址,
4星,东水门,
4星,桂园,
4星,圣帕特里克教堂,St. Patrick's Cathedral
3星,中央公园,Central Park
3星,华尔街铜牛,Charging Bull
3星,舒卡德酒店，纽约,"Hotel Shocard, New York"
4星,时代广场西区康福特茵酒店,Comfort Inn Times Square West
5星,巴黎圣母院,
4星,蒙马特高地,Montmartre
5星,卢浮宫,Louvre Museum
3星,时代广场,Times Square
4星,炮台公园,Battery Park
3星,纽约中央车站,Grand Central Terminal
4星,归零地（9.11世贸中心遗址）,St Joseph's Chapel Catholic Memorial at Ground Zero
3星,摩根图书馆,The Morgan Library & Museum
4星,纽约三一教堂,Trinity Church
5星,美国自然历史博物馆,American Museum of Natural History
4星,帝国大厦,Empire State Building
5星,纽约公共图书馆,New York Public Library
5星,Shake Shack,Shake Shack
5星,百老汇,Broadway
5星,自由女神像,Statue of Liberty
5星,爱丽丝岛移民博物馆,Ellis Island Immigration Museum
5星,鲁宾艺术博物馆,Rubin Museum of Art
5星,大都会艺术博物馆,The Metropolitan Museum of Art
3星,马拉喀什博物馆,Museum of Marrakesh
5星,巴迪皇宫,PalaceBadi
5星,马拉喀什老城,Medina of Marrakech
5星,杰马夫纳广场,Djemaa el Fna
4星,马若雷勒花园,Jadin Majorelle Garden
4星,摩纳哥海洋博物馆,
5星,红磨坊,
5星,中世纪城市卡尔卡松,
4星,波尔多城堡庄园中心宜必思快捷酒店 ,ibis budget Bordeaux Centre Bastide
5星,佩贝朗塔,Tower of Pey-Berland
4星,波尔多大剧院,
4星,梅花广场,
5星,圣安德列大教堂,Cathedrale St-Andre
4星,圣弥额尔圣殿,Basilique St. Michel
3星,靖边中油西北大酒店,
4星,张掖丹霞地质公园,
4星,四十里铺兄弟羊肉面,
5星,法国圣心大教堂,
5星,玉树结古寺,
4星,宜昌三峡工程大酒店,Yichang Three Gorges Project Hotel
4星,华丰美食广场,
5星,小船窝景区,
3星,福祥烤羊肉,
4星,老严烤羊肉,
5星,德令哈洲龙国际酒店,
5星,龙州丹霞地貌自然景观区,
3星,大冬树山垭口,
3星,山西会馆,
3星,哈拉湖,
4星,St. Vitus Cathedral,St. Vitus Cathedral
5星,Our Lady of Trsat Church,Our Lady of Trsat Church
4星,D'Mall,D'Mall
5星,松原金鼎假日酒店,Jin Ding Hotel
3星,满洲里套娃景区,
5星,八大碗,
4星,草原饭店,
5星,卢布里西餐厅,
3星,满洲里国门景区,
3星,阿尔山市区,
5星,阿尔山风味楼,
4星,锡林杭盖饭店,
4星,七卡,
2星,汉庭酒店霍林郭勒静湖广场店,Hanting Express Holingol Jinghu Plaza
3星,室韦俄罗斯民族乡,
3星,中俄商贸步行街,
3星,满洲里,
3星,满洲里婚礼宫,
3星,满洲里火车头广场,
4星,呼伦贝尔豪达宾馆,
